기준년월,국가한글명,업종한글명,위험지수(Risk Index)
2025-04,태국,의복  의복 액세서리 및 모피제품 제조업,3
2025-04,태국,인쇄 및 기록매체 복제업,3
2025-04,태국,자동차 및 부품 판매업,3
2025-04,태국,자동차 및 트레일러 제조업,3
2025-04,태국,전기장비 제조업,4
2025-04,태국,전문 서비스업,3
2025-04,태국,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2025-04,태국,종합 건설업,5
2025-04,태국,출판업,4
2025-04,태국,코크스  연탄 및 석유정제품 제조업,3
2025-04,태국,펄프  종이 및 종이제품 제조업,3
2025-04,태국,화학물질 및 화학제품 제조업; 의약품 제외,4
2025-04,토고,가구 제조업,5
2025-04,토고,도매 및 상품 중개업,5
2025-04,투르크메니스탄,공공행정  국방 및 사회보장 행정,5
2025-04,튀니지,가구 제조업,4
2025-04,튀니지,개인 및 소비용품 수리업,4
2025-04,튀니지,고무 및 플라스틱제품 제조업,4
2025-04,튀니지,도매 및 상품 중개업,4
2025-04,튀니지,비금속광물 광업; 연료용 제외,4
2025-04,튀니지,섬유제품 제조업; 의복제외,4
2025-04,튀니지,의료  정밀  광학기기 및 시계 제조업,4
2025-04,튀니지,의료용 물질 및 의약품 제조업,4
2025-04,튀니지,자동차 및 부품 판매업,5
2025-04,튀니지,자동차 및 트레일러 제조업,4
2025-04,튀니지,전기장비 제조업,4
2025-04,튀니지,전문직별 공사업,4
2025-04,튀니지,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2025-04,튀니지,펄프  종이 및 종이제품 제조업,5
2025-04,튀니지,화학물질 및 화학제품 제조업; 의약품 제외,4
2025-04,튀르키예(구 터키),1차 금속 제조업,5
2025-04,튀르키예(구 터키),가구 제조업,4
2025-04,튀르키예(구 터키),가죽  가방 및 신발 제조업,4
2025-04,튀르키예(구 터키),고무 및 플라스틱제품 제조업,4
2025-04,튀르키예(구 터키),금속가공제품 제조업; 기계 및 가구 제외,4
2025-04,튀르키예(구 터키),기타 기계 및 장비 제조업,4
2025-04,튀르키예(구 터키),기타 운송장비 제조업,5
2025-04,튀르키예(구 터키),기타 제품 제조업,4
2025-04,튀르키예(구 터키),농업,5
2025-04,튀르키예(구 터키),도매 및 상품 중개업,4
2025-04,튀르키예(구 터키),목재 및 나무제품 제조업; 가구 제외,4
2025-04,튀르키예(구 터키),방송업,4
2025-04,튀르키예(구 터키),비금속 광물제품 제조업,4
2025-04,튀르키예(구 터키),사업지원 서비스업,4
2025-04,튀르키예(구 터키),산업용 기계 및 장비 수리업,4
2025-04,튀르키예(구 터키),섬유제품 제조업; 의복제외,4
2025-04,튀르키예(구 터키),소매업; 자동차 제외,4
2025-04,튀르키예(구 터키),식료품 제조업,4
2025-04,튀르키예(구 터키),육상운송 및 파이프라인 운송업,4
2025-04,튀르키예(구 터키),의료  정밀  광학기기 및 시계 제조업,4
2025-04,튀르키예(구 터키),의료용 물질 및 의약품 제조업,4
2025-04,튀르키예(구 터키),의복  의복 액세서리 및 모피제품 제조업,4
2025-04,튀르키예(구 터키),인쇄 및 기록매체 복제업,4
2025-04,튀르키예(구 터키),자동차 및 부품 판매업,4
2025-04,튀르키예(구 터키),자동차 및 트레일러 제조업,4
2025-04,튀르키예(구 터키),전기장비 제조업,4
2025-04,튀르키예(구 터키),전문직별 공사업,5
2025-04,튀르키예(구 터키),전자부품  컴퓨터  영상  음향 및 통신장비 제조업,5
2025-04,튀르키예(구 터키),출판업,4
2025-04,튀르키예(구 터키),컴퓨터 프로그래밍  시스템 통합 및 관리업,4
2025-04,튀르키예(구 터키),코크스  연탄 및 석유정제품 제조업,4
2025-04,튀르키예(구 터키),펄프  종이 및 종이제품 제조업,4
2025-04,튀르키예(구 터키),화학물질 및 화학제품 제조업; 의약품 제외,4
2025-04,트리니다드토바고,금속가공제품 제조업; 기계 및 가구 제외,3
2025-04,트리니다드토바고,도매 및 상품 중개업,3
2025-04,트리니다드토바고,소매업; 자동차 제외,3
2025-04,트리니다드토바고,자동차 및 부품 판매업,3
2025-04,파나마,1차 금속 제조업,4
2025-04,파나마,금속가공제품 제조업; 기계 및 가구 제외,4
2025-04,파나마,금융업,4
2025-04,파나마,도매 및 상품 중개업,4
2025-04,파나마,소매업; 자동차 제외,4
2025-04,파나마,자동차 및 부품 판매업,4
2025-04,파나마,화학물질 및 화학제품 제조업; 의약품 제외,4
2025-04,파라과이,도매 및 상품 중개업,4
2025-04,파라과이,섬유제품 제조업; 의복제외,4
2025-04,파라과이,소매업; 자동차 제외,4
2025-04,파라과이,자동차 및 부품 판매업,5
2025-04,파라과이,전기장비 제조업,4
2025-04,파라과이,전문직별 공사업,4
2025-04,파라과이,화학물질 및 화학제품 제조업; 의약품 제외,4
2025-04,파키스탄,1차 금속 제조업,5
2025-04,파키스탄,가죽  가방 및 신발 제조업,5
2025-04,파키스탄,고무 및 플라스틱제품 제조업,5
2025-04,파키스탄,기타 기계 및 장비 제조업,5
2025-04,파키스탄,기타 제품 제조업,5
2025-04,파키스탄,담배 제조업,5
2025-04,파키스탄,도매 및 상품 중개업,5
2025-04,파키스탄,사업지원 서비스업,5
2025-04,파키스탄,섬유제품 제조업; 의복제외,5
2025-04,파키스탄,식료품 제조업,5
2025-04,파키스탄,의료  정밀  광학기기 및 시계 제조업,5
2025-04,파키스탄,의료용 물질 및 의약품 제조업,5
2025-04,파키스탄,의복  의복 액세서리 및 모피제품 제조업,5
2025-04,파키스탄,자동차 및 트레일러 제조업,5
2025-04,파키스탄,전기장비 제조업,5
2025-04,파키스탄,창고 및 운송관련 서비스업,5
2025-04,파키스탄,펄프  종이 및 종이제품 제조업,5
2025-04,파키스탄,화학물질 및 화학제품 제조업; 의약품 제외,5
2025-04,파푸아뉴기니,금속 광업,4
2025-04,파푸아뉴기니,식료품 제조업,4
2025-04,페루,1차 금속 제조업,4
2025-04,페루,가구 제조업,4
2025-04,페루,고무 및 플라스틱제품 제조업,4
2025-04,페루,광업 지원 서비스업,3
2025-04,페루,금속 광업,3
2025-04,페루,금속가공제품 제조업; 기계 및 가구 제외,4
2025-04,페루,농업,3
2025-04,페루,도매 및 상품 중개업,4
2025-04,페루,보건업,4
2025-04,페루,사업지원 서비스업,4
2025-04,페루,섬유제품 제조업; 의복제외,3
2025-04,페루,소매업; 자동차 제외,3
2025-04,페루,식료품 제조업,3
2025-04,페루,우편 및 통신업,4
2025-04,페루,의료용 물질 및 의약품 제조업,3
2025-04,페루,인쇄 및 기록매체 복제업,4
2025-04,페루,임대업; 부동산 제외,4
2025-04,페루,자동차 및 부품 판매업,4
2025-04,페루,자동차 및 트레일러 제조업,3
2025-04,페루,전기장비 제조업,3
2025-04,페루,전문직별 공사업,3
2025-04,페루,코크스  연탄 및 석유정제품 제조업,5
2025-04,페루,펄프  종이 및 종이제품 제조업,5
2025-04,페루,화학물질 및 화학제품 제조업; 의약품 제외,3
2025-04,포르투갈,1차 금속 제조업,2
2025-04,포르투갈,개인 및 소비용품 수리업,2
2025-04,포르투갈,고무 및 플라스틱제품 제조업,2
2025-04,포르투갈,금속가공제품 제조업; 기계 및 가구 제외,2
2025-04,포르투갈,금융업,2
2025-04,포르투갈,기타 기계 및 장비 제조업,2
2025-04,포르투갈,도매 및 상품 중개업,2
2025-04,포르투갈,비금속 광물제품 제조업,2
2025-04,포르투갈,산업용 기계 및 장비 수리업,2
2025-04,포르투갈,섬유제품 제조업; 의복제외,2
2025-04,포르투갈,소매업; 자동차 제외,2
2025-04,포르투갈,우편 및 통신업,2
2025-04,포르투갈,의료  정밀  광학기기 및 시계 제조업,2
2025-04,포르투갈,의료용 물질 및 의약품 제조업,2
2025-04,포르투갈,자동차 및 부품 판매업,2
2025-04,포르투갈,자동차 및 트레일러 제조업,2
2025-04,포르투갈,전기장비 제조업,2
2025-04,포르투갈,전문직별 공사업,2
2025-04,포르투갈,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2025-04,포르투갈,컴퓨터 프로그래밍  시스템 통합 및 관리업,2
2025-04,포르투갈,펄프  종이 및 종이제품 제조업,2
2025-04,포르투갈,화학물질 및 화학제품 제조업; 의약품 제외,2
2025-04,폴란드,1차 금속 제조업,4
2025-04,폴란드,개인 및 소비용품 수리업,3
2025-04,폴란드,건축기술  엔지니어링 및 기타 과학기술 서비스업,3
2025-04,폴란드,고무 및 플라스틱제품 제조업,3
2025-04,폴란드,금속가공제품 제조업; 기계 및 가구 제외,3
2025-04,폴란드,금융 및 보험 관련 서비스업,3
2025-04,폴란드,기타 기계 및 장비 제조업,3
2025-04,폴란드,도매 및 상품 중개업,3
2025-04,폴란드,목재 및 나무제품 제조업; 가구 제외,3
2025-04,폴란드,비금속 광물제품 제조업,3
2025-04,폴란드,사업지원 서비스업,3
2025-04,폴란드,산업용 기계 및 장비 수리업,3
2025-04,폴란드,섬유제품 제조업; 의복제외,3
2025-04,폴란드,소매업; 자동차 제외,3
2025-04,폴란드,식료품 제조업,3
2025-04,폴란드,우편 및 통신업,3
2025-04,폴란드,육상운송 및 파이프라인 운송업,3
2025-04,폴란드,의료  정밀  광학기기 및 시계 제조업,3
2025-04,폴란드,의료용 물질 및 의약품 제조업,3
2025-04,폴란드,의복  의복 액세서리 및 모피제품 제조업,3
2025-04,폴란드,자동차 및 부품 판매업,3
2025-04,폴란드,자동차 및 트레일러 제조업,3
2025-04,폴란드,전기장비 제조업,3
2025-04,폴란드,전문 서비스업,3
2025-04,폴란드,전문직별 공사업,3
2025-04,폴란드,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2025-04,폴란드,컴퓨터 프로그래밍  시스템 통합 및 관리업,3
2025-04,폴란드,코크스  연탄 및 석유정제품 제조업,3
2025-04,폴란드,펄프  종이 및 종이제품 제조업,3
2025-04,폴란드,화학물질 및 화학제품 제조업; 의약품 제외,3
2025-04,푸에르토리코,도매 및 상품 중개업,4
2025-04,푸에르토리코,자동차 및 부품 판매업,4
2025-04,프랑스,건축기술  엔지니어링 및 기타 과학기술 서비스업,2
2025-04,프랑스,고무 및 플라스틱제품 제조업,2
2025-04,프랑스,금속가공제품 제조업; 기계 및 가구 제외,2
2025-04,프랑스,금융업,2
2025-04,프랑스,기타 기계 및 장비 제조업,3
2025-04,프랑스,기타 전문  과학 및 기술 서비스업,2
2025-04,프랑스,기타 제품 제조업,2
2025-04,프랑스,도매 및 상품 중개업,2
2025-04,프랑스,목재 및 나무제품 제조업; 가구 제외,3
2025-04,프랑스,부동산업,2
2025-04,프랑스,비금속 광물제품 제조업,2
2025-04,프랑스,비금속광물 광업; 연료용 제외,2
2025-04,프랑스,사업지원 서비스업,2
2025-04,프랑스,산업용 기계 및 장비 수리업,2
2025-04,프랑스,섬유제품 제조업; 의복제외,2
2025-04,프랑스,소매업; 자동차 제외,3
2025-04,프랑스,수상 운송업,2
2025-04,프랑스,연구개발업,2
2025-04,프랑스,우편 및 통신업,2
2025-04,프랑스,의료  정밀  광학기기 및 시계 제조업,2
2025-04,프랑스,의료용 물질 및 의약품 제조업,2
2025-04,프랑스,의복  의복 액세서리 및 모피제품 제조업,2
2025-04,프랑스,자동차 및 부품 판매업,2
2025-04,프랑스,자동차 및 트레일러 제조업,2
2025-04,프랑스,전기장비 제조업,2
2025-04,프랑스,전문 서비스업,2
2025-04,프랑스,전문직별 공사업,2
2025-04,프랑스,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2025-04,프랑스,종합 건설업,2
2025-04,프랑스,출판업,2
2025-04,프랑스,컴퓨터 프로그래밍  시스템 통합 및 관리업,2
2025-04,프랑스,코크스  연탄 및 석유정제품 제조업,2
2025-04,프랑스,펄프  종이 및 종이제품 제조업,2
2025-04,프랑스,화학물질 및 화학제품 제조업; 의약품 제외,2
2025-04,피지,금속 광업,4
2025-04,피지,인쇄 및 기록매체 복제업,4
2025-04,핀란드,건축기술  엔지니어링 및 기타 과학기술 서비스업,1
2025-04,핀란드,고무 및 플라스틱제품 제조업,1
2025-04,핀란드,금속가공제품 제조업; 기계 및 가구 제외,1
2025-04,핀란드,금융업,1
2025-04,핀란드,기타 기계 및 장비 제조업,1
2025-04,핀란드,도매 및 상품 중개업,1
2025-04,핀란드,비금속 광물제품 제조업,1
2025-04,핀란드,사업지원 서비스업,1
2025-04,핀란드,산업용 기계 및 장비 수리업,1
2025-04,핀란드,소매업; 자동차 제외,1
2025-04,핀란드,의료용 물질 및 의약품 제조업,1
2025-04,핀란드,의복  의복 액세서리 및 모피제품 제조업,1
2025-04,핀란드,자동차 및 부품 판매업,1
2025-04,핀란드,자동차 및 트레일러 제조업,1
2025-04,핀란드,전기  가스  증기 및 공기조절 공급업,1
2025-04,핀란드,전기장비 제조업,1
2025-04,핀란드,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,1
2025-04,핀란드,컴퓨터 프로그래밍  시스템 통합 및 관리업,1
2025-04,핀란드,화학물질 및 화학제품 제조업; 의약품 제외,1
2025-04,필리핀,1차 금속 제조업,5
2025-04,필리핀,개인 및 소비용품 수리업,4
2025-04,필리핀,고무 및 플라스틱제품 제조업,4
2025-04,필리핀,금속가공제품 제조업; 기계 및 가구 제외,5
2025-04,필리핀,금융업,4
2025-04,필리핀,기타 기계 및 장비 제조업,4
2025-04,필리핀,기타 운송장비 제조업,4
2025-04,필리핀,기타 제품 제조업,4
2025-04,필리핀,농업,4
2025-04,필리핀,담배 제조업,4
2025-04,필리핀,도매 및 상품 중개업,4
2025-04,필리핀,비금속 광물제품 제조업,4
2025-04,필리핀,사업지원 서비스업,4
2025-04,필리핀,소매업; 자동차 제외,4
2025-04,필리핀,숙박업,4
2025-04,필리핀,식료품 제조업,4
2025-04,필리핀,우편 및 통신업,4
2025-04,필리핀,음료 제조업,4
2025-04,필리핀,의료용 물질 및 의약품 제조업,4
2025-04,필리핀,인쇄 및 기록매체 복제업,4
2025-04,필리핀,자동차 및 부품 판매업,4
2025-04,필리핀,자동차 및 트레일러 제조업,4
2025-04,필리핀,전기  가스  증기 및 공기조절 공급업,4
2025-04,필리핀,전기장비 제조업,4
2025-04,필리핀,전문 서비스업,4
2025-04,필리핀,전문직별 공사업,4
2025-04,필리핀,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2025-04,필리핀,종합 건설업,4
2025-04,필리핀,창고 및 운송관련 서비스업,4
2025-04,필리핀,펄프  종이 및 종이제품 제조업,4
2025-04,필리핀,화학물질 및 화학제품 제조업; 의약품 제외,5
2025-04,헝가리,고무 및 플라스틱제품 제조업,3
2025-04,헝가리,기타 기계 및 장비 제조업,3
2025-04,헝가리,기타 제품 제조업,3
2025-04,헝가리,도매 및 상품 중개업,3
2025-04,헝가리,섬유제품 제조업; 의복제외,3
2025-04,헝가리,소매업; 자동차 제외,3
2025-04,헝가리,식료품 제조업,3
2025-04,헝가리,연구개발업,3
2025-04,헝가리,의료  정밀  광학기기 및 시계 제조업,3
2025-04,헝가리,의료용 물질 및 의약품 제조업,3
2025-04,헝가리,자동차 및 부품 판매업,3
